,row_a217_data
Gene_37,0.008902868456691143
Gene_24,0.005404014116833427
Gene_27,0.004800966861198141
Gene_30,0.002250501543743613
Gene_49,0.0017207702245098135
Gene_48,0.001326856916193218
Gene_46,0.0012727049085176287
Gene_5,0.0007850934578675418
Gene_50,0.0007424103165876153
Gene_18,0.0005601164649654748
Gene_38,0.0005093216691949964
Gene_25,0.000499834916149315
Gene_31,0.00045725230508539315
Gene_4,0.00010906046147512657
Gene_32,2.8569711270723733e-05
Gene_44,2.4189225483028064e-05
Gene_11,1.3694159548044069e-05
Gene_40,3.8210028919955245e-06
Gene_13,1.8022076877409411e-06
Gene_28,4.207886640504542e-08
Gene_29,-2.1315928435346556e-05
Gene_22,-3.2421656593273384e-05
Gene_21,-5.533875259233539e-05
Gene_8,-5.8074203006507844e-05
Gene_12,-8.874276964464787e-05
Gene_1,-0.00010810690311605716
Gene_14,-0.00011217094359758048
Gene_19,-0.0001256139900273458
Gene_17,-0.00016597373899146246
Gene_45,-0.00018125165472612824
Gene_34,-0.0001925284562068442
Gene_26,-0.00039553223221561705
Gene_35,-0.00039810489446304815
Gene_41,-0.0004147698645583539
Gene_9,-0.00042141520766170995
Gene_39,-0.00047616828037454206
Gene_10,-0.0007079699065072305
Gene_33,-0.0009113175274551928
Gene_47,-0.0010865245110574604
Gene_6,-0.0011238876079047722
Gene_36,-0.0014481107702965122
Gene_20,-0.0014929349280945006
Gene_2,-0.0016910985519493276
Gene_15,-0.0018115337587160676
Gene_42,-0.001860125101661018
Gene_23,-0.0018713355399519916
Gene_16,-0.0019501099476219364
Gene_7,-0.004573116614122529
Gene_3,-0.005279780420855259
Gene_43,-0.005389719680968125
