,row_a547_data
Gene_10,0.008062372054205028
Gene_45,0.005648103073449878
Gene_13,0.005424407485486801
Gene_33,0.0049933894438624615
Gene_47,0.004078903938773746
Gene_19,0.0031182455940041293
Gene_26,0.0028483609690127974
Gene_30,0.002606507093134201
Gene_23,0.0013809957456292765
Gene_12,0.0007530183195437763
Gene_50,0.0007519019211852484
Gene_11,0.0005038587061346384
Gene_44,0.00028555075717763556
Gene_17,0.00019019440685308885
Gene_28,0.00018110072124055817
Gene_48,5.7135579922703216e-05
Gene_43,4.2503228031768214e-05
Gene_36,4.072116025156665e-05
Gene_7,3.1794019586220694e-05
Gene_2,1.2584635293710433e-05
Gene_31,-3.014239266710048e-05
Gene_14,-4.632306489163072e-05
Gene_21,-5.986988458125768e-05
Gene_40,-6.37898623098074e-05
Gene_38,-0.00014353648136038524
Gene_27,-0.0001566911287103508
Gene_29,-0.0002471767818474674
Gene_5,-0.0003973804059786666
Gene_42,-0.0005178638351144888
Gene_25,-0.000697662614616186
Gene_9,-0.0007344973120241021
Gene_1,-0.0008447295037874894
Gene_46,-0.0008624199509257328
Gene_18,-0.0009401275523673474
Gene_8,-0.001389151360486673
Gene_15,-0.0015292393463274324
Gene_3,-0.0015615211630776124
Gene_32,-0.0015684301699991172
Gene_4,-0.001804014890911876
Gene_49,-0.0020092691164512065
Gene_20,-0.00237138092351991
Gene_22,-0.0024805974882350017
Gene_39,-0.0026659490526028677
Gene_37,-0.0027615461567533223
Gene_16,-0.003724356745735322
Gene_6,-0.003729617267973957
Gene_35,-0.005230826964313633
Gene_41,-0.005458372111647972
Gene_34,-0.005738333802271514
Gene_24,-0.007892658913222274
