,row_a715_data
Gene_19,0.01716987948262429
Gene_45,0.004870609645382164
Gene_6,0.0022588417499614195
Gene_2,0.0019417952772360914
Gene_8,0.0019190973782158274
Gene_27,0.001333946744062277
Gene_11,0.0011587990781858027
Gene_17,0.0008046298601616757
Gene_14,0.0006562650425143766
Gene_22,0.0006042811748571066
Gene_32,0.0005663702920919609
Gene_37,0.0003501010354399455
Gene_10,0.00028243545379145855
Gene_3,0.00015539580072305363
Gene_34,7.731940331814967e-05
Gene_30,5.4791442131120667e-05
Gene_33,8.514161989333073e-06
Gene_18,6.593921397107262e-06
Gene_5,1.9078664073387977e-06
Gene_42,1.6099193746668688e-07
Gene_50,-2.5911630966619925e-06
Gene_48,-5.480837931488229e-06
Gene_21,-6.083708472392937e-06
Gene_36,-1.05610937875318e-05
Gene_1,-2.264891431788703e-05
Gene_49,-2.7412619095989414e-05
Gene_29,-9.094921422405484e-05
Gene_28,-0.00011547493445454734
Gene_7,-0.00016794977877540064
Gene_20,-0.00023952220781055591
Gene_46,-0.0002507375310661056
Gene_39,-0.00029379329875319784
Gene_40,-0.00030883850132965127
Gene_43,-0.0003221807425267927
Gene_24,-0.0004211676453311679
Gene_38,-0.000721351617845228
Gene_12,-0.0008767269490612909
Gene_44,-0.0008881448014954863
Gene_41,-0.000960461926999339
Gene_16,-0.0010009018495804726
Gene_35,-0.0022089154201777616
Gene_31,-0.0024737874369820997
Gene_47,-0.0029309202960728416
Gene_4,-0.0029703321370234716
Gene_15,-0.0030818455356432625
Gene_23,-0.003198695717477644
Gene_25,-0.0035705734922534425
Gene_26,-0.0045498577248996135
Gene_13,-0.005038840566233078
Gene_9,-0.007141818065520845
