,row_a1741_data
Gene_4,0.005445509730564926
Gene_50,0.004293441240718992
Gene_10,0.003476316153373415
Gene_15,0.0030930199282399057
Gene_38,0.002783897893696625
Gene_30,0.002424615426325618
Gene_39,0.0021299263405819523
Gene_44,0.0018571071598198026
Gene_49,0.0012694664336951097
Gene_48,0.0008634531421496268
Gene_31,0.0007440648624340873
Gene_40,0.0007254389200824912
Gene_7,0.0005274307246420592
Gene_5,0.0004344212060732886
Gene_36,0.000405854153268455
Gene_34,0.00021766555477363927
Gene_19,7.817247998623809e-05
Gene_33,1.4418924400636695e-05
Gene_27,9.015878166289125e-09
Gene_17,-1.727126156103099e-05
Gene_12,-2.0737666969447284e-05
Gene_6,-2.1925268826996692e-05
Gene_28,-4.7548522840153455e-05
Gene_47,-8.668492994776122e-05
Gene_45,-0.0001643082226068604
Gene_21,-0.00017852830496779826
Gene_37,-0.00022804831610734625
Gene_41,-0.0002658760404074692
Gene_20,-0.0003436585835100783
Gene_3,-0.00036811843169541484
Gene_42,-0.00041005764254797676
Gene_25,-0.0004417490198648632
Gene_1,-0.00046771191182389633
Gene_24,-0.0006516209426049996
Gene_32,-0.0007361177591784463
Gene_26,-0.0009433119445708105
Gene_35,-0.0009592653962309165
Gene_46,-0.0012808112676936825
Gene_29,-0.001480057593450532
Gene_16,-0.0014896669601167302
Gene_11,-0.0015410212058728492
Gene_14,-0.0018348912438104418
Gene_2,-0.0019166774139427875
Gene_18,-0.001962472874966054
Gene_9,-0.002663869644366176
Gene_13,-0.002896959314617642
Gene_23,-0.00312558786104829
Gene_8,-0.003247352044357142
Gene_22,-0.004525791693523684
Gene_43,-0.006307142238341904
