,row_a2782_data
Gene_11,0.01502416937860851
Gene_9,0.005467413925780483
Gene_43,0.0020287808085119874
Gene_37,0.0018302518915846349
Gene_24,0.0016035152462262822
Gene_38,0.0015127194055567497
Gene_39,0.0011247582008939794
Gene_7,0.0009964254687301341
Gene_50,0.0009566508164250802
Gene_3,0.0005614118722016906
Gene_21,0.0005269108835308086
Gene_26,0.0004958502770667406
Gene_22,0.00047381499244807633
Gene_8,0.000368057261584882
Gene_25,0.00025331199175400833
Gene_46,0.00022948666794239637
Gene_27,9.923694066546192e-05
Gene_14,2.698111757894455e-05
Gene_34,2.3611141856527706e-05
Gene_5,6.149007011069105e-08
Gene_1,-1.5068981255664802e-06
Gene_42,-3.521785913370714e-06
Gene_36,-4.794676905919902e-06
Gene_40,-6.0663180806216324e-05
Gene_17,-0.00012513647881240062
Gene_48,-0.0001891735000568702
Gene_10,-0.0002453031369457968
Gene_28,-0.00030752145252593887
Gene_2,-0.00041761713692289653
Gene_18,-0.00044646237981636836
Gene_45,-0.0005473409585744849
Gene_23,-0.0005725407694951502
Gene_33,-0.000607030711015929
Gene_30,-0.0006706927014255145
Gene_31,-0.0007003603890426398
Gene_16,-0.0007785620866217775
Gene_15,-0.0008763084067869901
Gene_29,-0.0010901565644588916
Gene_20,-0.0013004865188088383
Gene_13,-0.0014490344518603613
Gene_49,-0.0015029619462417938
Gene_47,-0.0016628247145814134
Gene_35,-0.0017615036386268942
Gene_4,-0.0022736852545436957
Gene_19,-0.0025802042524516867
Gene_32,-0.00269978412150627
Gene_12,-0.00311999310088582
Gene_41,-0.0033657352741489547
Gene_44,-0.0042329213040031375
Gene_6,-0.005278919020594972
