,row_a2809_data
Gene_2,0.005106277181297124
Gene_22,0.0049759521020890235
Gene_43,0.004635460183465169
Gene_35,0.0024598467914602054
Gene_21,0.002198042419821665
Gene_6,0.0016395583714655087
Gene_15,0.0015422486826082368
Gene_47,0.0014802760311186632
Gene_19,0.0010114624696000128
Gene_17,0.0009996925113845275
Gene_11,0.0005492546695358824
Gene_39,0.0004944676622381512
Gene_32,0.00043794883680738214
Gene_4,0.0003156185938084201
Gene_23,0.00015061933264329166
Gene_29,0.00010400907620657074
Gene_26,6.27072344202129e-05
Gene_16,5.00996053443511e-05
Gene_44,-3.5447552144237044e-06
Gene_31,-2.5019264652522918e-05
Gene_14,-3.7823607099956875e-05
Gene_24,-3.923428973860114e-05
Gene_33,-4.246882339771247e-05
Gene_8,-4.926441348912145e-05
Gene_5,-6.528229705720203e-05
Gene_34,-7.223361358853664e-05
Gene_1,-9.070800682882407e-05
Gene_46,-0.0001238243717263407
Gene_25,-0.0001380315903380658
Gene_12,-0.00015970013854113433
Gene_38,-0.00020967351729145973
Gene_27,-0.00021237271251488147
Gene_10,-0.0002910544574845047
Gene_30,-0.00043563214205981794
Gene_28,-0.0005710868044497565
Gene_48,-0.0006421637055636534
Gene_40,-0.0011429044247460067
Gene_18,-0.0011506260308094735
Gene_3,-0.0011657981330378468
Gene_9,-0.0012491874976290522
Gene_45,-0.0012607455812973633
Gene_37,-0.0014560874345465125
Gene_50,-0.001862503350283699
Gene_36,-0.0024862959779785414
Gene_13,-0.0025979534516962425
Gene_42,-0.0026303077526029094
Gene_7,-0.004095435029252782
Gene_49,-0.004138974457841427
Gene_20,-0.00417653896540374
Gene_41,-0.005252021104796549
