,row_a1914_data
Gene_11,0.005008449969801685
Gene_50,0.004590363931466985
Gene_20,0.0042715163367944824
Gene_31,0.0033964438709108346
Gene_1,0.0026154512369589824
Gene_19,0.001753261940341303
Gene_26,0.0015797642761755824
Gene_33,0.001529639190026356
Gene_25,0.001171259170926123
Gene_17,0.0009854088369817965
Gene_41,0.0008953299215029033
Gene_34,0.0006935590920433997
Gene_37,0.0006566564143259648
Gene_32,0.0002984397582397797
Gene_49,0.0001712036542753676
Gene_18,4.5078369895882524e-05
Gene_48,2.3719895284640973e-05
Gene_4,5.009060252600102e-06
Gene_23,4.6093059520906305e-06
Gene_16,2.8590059820761025e-07
Gene_14,-7.031079816926757e-07
Gene_44,-5.488562420233323e-06
Gene_8,-7.437811110528247e-06
Gene_43,-2.014407188172143e-05
Gene_15,-2.6355328346312312e-05
Gene_46,-2.8394283234287315e-05
Gene_35,-0.00012359082250779996
Gene_38,-0.0001374044579198941
Gene_40,-0.0002016125529234235
Gene_5,-0.00020953662257712437
Gene_42,-0.0002333979591407475
Gene_2,-0.00027530387051341934
Gene_7,-0.0003088082743871268
Gene_29,-0.0004376065830652893
Gene_12,-0.0005045380250490094
Gene_27,-0.0008309214326474982
Gene_39,-0.001154020082341607
Gene_28,-0.0018014491811745147
Gene_47,-0.0019028230279560213
Gene_24,-0.0022436781200124993
Gene_45,-0.0023202787657564824
Gene_6,-0.0023654622724657466
Gene_36,-0.0024695244319041564
Gene_13,-0.0026055846711111634
Gene_3,-0.00269913123075808
Gene_10,-0.003155551195518731
Gene_22,-0.0040144693868531985
Gene_30,-0.00431976877130952
Gene_9,-0.004379444403694059
Gene_21,-0.0057925840917945216
