,row_a1774_data
Gene_11,0.007958151396660593
Gene_9,0.005999413789782984
Gene_38,0.005763580331963728
Gene_22,0.0029993189605158344
Gene_15,0.0026611168243489657
Gene_7,0.002406836508754764
Gene_4,0.002320002995669944
Gene_17,0.0015481230218633612
Gene_16,0.0015127146704358276
Gene_25,0.0014793790603607679
Gene_19,0.0008921394274729014
Gene_43,0.0008880445528494257
Gene_26,0.0006697849791480787
Gene_14,0.0006530618922266679
Gene_37,0.00040852555857894554
Gene_5,0.0003987724936938175
Gene_18,0.00033364874282619484
Gene_29,2.2707988847825357e-06
Gene_35,2.069948692846635e-06
Gene_23,-6.277637182510105e-06
Gene_41,-1.7472500506388706e-05
Gene_32,-2.8730952203391037e-05
Gene_24,-0.00010594021354336388
Gene_49,-0.00016155948516755015
Gene_42,-0.0001867893043426968
Gene_8,-0.00028292753205717207
Gene_30,-0.00028464768022311336
Gene_47,-0.0002906314369031924
Gene_2,-0.0005921701153151484
Gene_50,-0.0006040244766670104
Gene_13,-0.0009076307157226743
Gene_39,-0.0009119591515376209
Gene_1,-0.0010664199737437621
Gene_10,-0.001143080036118167
Gene_44,-0.001195386924190558
Gene_48,-0.0013682001786253597
Gene_3,-0.0013996823732376515
Gene_6,-0.001402283984548228
Gene_40,-0.001420649341994147
Gene_12,-0.0015098318646834716
Gene_36,-0.0018354418769417767
Gene_33,-0.0020571265936618613
Gene_28,-0.0021436350658429605
Gene_21,-0.0030901630595946317
Gene_27,-0.003784512534965246
Gene_20,-0.004360555998345463
Gene_31,-0.005743785049210152
Gene_46,-0.005932150898746267
Gene_34,-0.006770936510654699
Gene_45,-0.007486947196146784
