,row_a349_data
Gene_5,0.010454931361070247
Gene_41,0.008498847792778952
Gene_25,0.002578515481719764
Gene_4,0.001659454932966954
Gene_43,0.001335498845661311
Gene_18,0.0012391785148361985
Gene_34,0.0009779158243347769
Gene_21,0.0008842397989565431
Gene_20,0.0006813771404886905
Gene_47,0.00041529689631996476
Gene_45,0.0003776403548295705
Gene_7,0.00034929700306767343
Gene_38,0.00029779921792938207
Gene_39,0.0002710149610191544
Gene_19,0.00025259863277540795
Gene_26,0.00018561575812895597
Gene_23,0.00018438521471144179
Gene_49,7.764789613293578e-05
Gene_8,2.461212981196318e-05
Gene_31,3.465231866683319e-07
Gene_2,-1.3744100757990922e-05
Gene_40,-2.0849501319870358e-05
Gene_50,-2.1708455036757138e-05
Gene_28,-2.4424405040704747e-05
Gene_16,-3.8859964905141276e-05
Gene_14,-4.065238526592232e-05
Gene_1,-0.0001180154124376697
Gene_6,-0.00011939052281217141
Gene_13,-0.00012200560272072653
Gene_10,-0.00017799005754949343
Gene_17,-0.00029372596996708007
Gene_35,-0.0003555162700726647
Gene_12,-0.00037669825709683055
Gene_48,-0.0004773205580399526
Gene_33,-0.0005398792319444676
Gene_42,-0.0005900582412781603
Gene_30,-0.0008860461226829226
Gene_32,-0.0012740909641044368
Gene_44,-0.001508046833538184
Gene_11,-0.0015431038625424967
Gene_15,-0.001754526851217323
Gene_29,-0.0019738600838825455
Gene_36,-0.0022354655746795998
Gene_22,-0.0022717841705900558
Gene_24,-0.0024401220519248714
Gene_27,-0.002597696223360538
Gene_46,-0.0027034286084753963
Gene_9,-0.0028890918507494413
Gene_37,-0.005318510124399512
Gene_3,-0.007248325577085544
