,row_a1974_data
Gene_49,0.007332669872530097
Gene_30,0.007267113810935949
Gene_23,0.003479111295588153
Gene_22,0.0029094711959626136
Gene_21,0.0027478967309190507
Gene_39,0.002565013451395582
Gene_11,0.0019611990914922585
Gene_25,0.0015834952066851714
Gene_28,0.0012971278516533341
Gene_45,0.0005047229770302358
Gene_14,0.0004443079620355377
Gene_42,0.00043374353565607884
Gene_24,0.00043016598078935786
Gene_15,0.00014951083171046552
Gene_18,0.00013126280802692493
Gene_12,9.120851587013476e-05
Gene_5,8.212836796600109e-05
Gene_37,5.025651398058741e-05
Gene_26,3.156558826284902e-05
Gene_6,2.8237392044881226e-05
Gene_38,2.170143254065721e-05
Gene_31,-1.1569998681458938e-06
Gene_2,-2.993200704312182e-06
Gene_10,-5.2866296308117736e-05
Gene_20,-6.046849442840397e-05
Gene_9,-6.455587218745561e-05
Gene_40,-8.415453014919811e-05
Gene_47,-0.00013281366938049381
Gene_34,-0.00016039073693929371
Gene_48,-0.00023074999379628456
Gene_33,-0.00037433797352647014
Gene_13,-0.0004361602470227704
Gene_1,-0.0008577389650646352
Gene_8,-0.0009087265535250274
Gene_50,-0.001179835595821313
Gene_3,-0.0013449413942147647
Gene_16,-0.0014752540781780218
Gene_19,-0.0016454300804677811
Gene_4,-0.0017234860858973047
Gene_41,-0.001743805289885755
Gene_29,-0.001842445491592321
Gene_7,-0.002101310786312904
Gene_32,-0.0026792511882368047
Gene_35,-0.002828583509156932
Gene_27,-0.0030832592866283435
Gene_17,-0.0035413951858492007
Gene_43,-0.0037249515383538804
Gene_44,-0.0039689835725579495
Gene_36,-0.004169105629704219
Gene_46,-0.009810920235625705
