,row_a2152_data
Gene_3,0.013186411448156016
Gene_39,0.008280197491652309
Gene_6,0.007636853574441429
Gene_43,0.0031222275759874678
Gene_18,0.0023534716698832784
Gene_9,0.002057405009526873
Gene_30,0.0008601506597274693
Gene_44,0.0006060228074036326
Gene_46,0.0003670419110937419
Gene_11,0.0003587764552195963
Gene_12,0.00019168786495848294
Gene_17,0.0001780463121629505
Gene_28,0.00015691007620091332
Gene_47,0.00014009670211707578
Gene_36,0.00010282729366309991
Gene_49,7.953049899942746e-05
Gene_14,7.623915532079862e-05
Gene_13,5.335688472794613e-05
Gene_38,1.3607702472902391e-06
Gene_15,-2.3379979609869616e-08
Gene_45,-1.0370368763543245e-05
Gene_35,-3.5747061382292514e-05
Gene_10,-3.68862285476814e-05
Gene_2,-7.96704450134484e-05
Gene_19,-9.968723969910236e-05
Gene_1,-0.00013271348549308499
Gene_20,-0.00014831281662053492
Gene_29,-0.0002016917438214859
Gene_48,-0.0003003315329742516
Gene_5,-0.0004178605077103403
Gene_7,-0.0004378707824793707
Gene_23,-0.0004569929989370991
Gene_50,-0.0004629028343199975
Gene_33,-0.0005942572035966018
Gene_27,-0.000620578406516852
Gene_16,-0.0009219832822537836
Gene_4,-0.0011701109550515242
Gene_34,-0.001362530091153026
Gene_8,-0.001523805263886974
Gene_22,-0.001571428928289956
Gene_42,-0.0015799755466339234
Gene_25,-0.0017721715728021385
Gene_41,-0.002754576102650841
Gene_21,-0.00283298630482593
Gene_37,-0.002883883768229223
Gene_24,-0.0030999831002845282
Gene_31,-0.003379469516649835
Gene_26,-0.00479045819697755
Gene_32,-0.005304363059789463
Gene_40,-0.005700072932843334
