,row_a2074_data
Gene_1,0.00862307828951434
Gene_44,0.006311270129764882
Gene_20,0.005925035000853746
Gene_28,0.004413034790153236
Gene_7,0.002836081775877606
Gene_5,0.0026427561294472277
Gene_23,0.0025204459829373613
Gene_38,0.0024305982755136665
Gene_36,0.0021326675691583303
Gene_42,0.0014828755075630218
Gene_50,0.00038829301107908346
Gene_43,0.0003245878491522124
Gene_6,0.0002928440120212477
Gene_9,0.00023175821475121842
Gene_3,0.0002057377902373145
Gene_32,8.651739155512875e-06
Gene_4,1.95018807065892e-06
Gene_46,-2.1852630141277205e-05
Gene_17,-2.4272618810511717e-05
Gene_14,-5.950905432650555e-05
Gene_34,-7.109157403081118e-05
Gene_10,-7.337019710475148e-05
Gene_47,-0.00012482710023461064
Gene_13,-0.0001623895026484543
Gene_48,-0.00024359101769853993
Gene_45,-0.0003146333511327092
Gene_29,-0.00034155339179793836
Gene_22,-0.0004251624365962329
Gene_19,-0.0005582003585895157
Gene_49,-0.0006109750392491254
Gene_40,-0.0006136708101655984
Gene_8,-0.0006980369807076904
Gene_15,-0.0007158932493495783
Gene_2,-0.0007949681693670708
Gene_25,-0.0011105003158892292
Gene_33,-0.0011964817012346564
Gene_30,-0.001274002074103559
Gene_31,-0.001382074046869925
Gene_24,-0.0015308657100757033
Gene_41,-0.0017647164652835365
Gene_39,-0.001770944369635299
Gene_18,-0.0018033097468649712
Gene_27,-0.001881734943713837
Gene_12,-0.0023779530602243545
Gene_37,-0.0027223432909840497
Gene_16,-0.0028875299965750237
Gene_26,-0.0029820137345480525
Gene_35,-0.004182429085453498
Gene_11,-0.005098919597983875
Gene_21,-0.005180417562355988
