,row_a2585_data
Gene_21,0.004503808364120581
Gene_20,0.0044758728056367054
Gene_5,0.003666355187440265
Gene_37,0.0036470437332888237
Gene_14,0.002880531428998815
Gene_15,0.002280031646186305
Gene_32,0.002200554470189295
Gene_4,0.0016845059347619486
Gene_19,0.0013139070868797191
Gene_2,0.0007397985615288775
Gene_44,0.0007053880777154859
Gene_36,0.00043665752309558726
Gene_29,0.00043205360429762795
Gene_12,0.0003553991275592888
Gene_40,0.0002097987423064138
Gene_43,0.00017405243430911434
Gene_16,0.00010927655536501543
Gene_1,5.529816599829092e-05
Gene_30,2.0053851233423504e-05
Gene_42,1.0581855093408257e-05
Gene_39,4.092552010393749e-06
Gene_23,4.95362854474455e-07
Gene_6,-7.673838717884944e-06
Gene_33,-8.358888631194322e-06
Gene_13,-3.3760312817857963e-05
Gene_18,-4.738347976258157e-05
Gene_28,-5.016625854635905e-05
Gene_48,-5.614957595663581e-05
Gene_17,-6.179035918374453e-05
Gene_3,-0.0002495822723861212
Gene_49,-0.00025637749150323667
Gene_27,-0.0007447036996587873
Gene_31,-0.0008039006535257597
Gene_50,-0.0008900394024282479
Gene_24,-0.0009098789329656316
Gene_7,-0.0010366917729758905
Gene_41,-0.00119064577982629
Gene_47,-0.001287401231071926
Gene_46,-0.001411689383584291
Gene_11,-0.0018582619558641478
Gene_8,-0.002032158532227576
Gene_38,-0.002081769644830506
Gene_10,-0.0023278985954350135
Gene_45,-0.00290005102170019
Gene_22,-0.0033336470723476543
Gene_35,-0.003435550379863859
Gene_34,-0.004666478706670358
Gene_25,-0.004750175294761324
Gene_9,-0.005040221113850846
Gene_26,-0.0076275179101770955
