,row_a2363_data
Gene_16,0.011941323859508565
Gene_13,0.00979666202385955
Gene_44,0.008713360467822005
Gene_25,0.00824598767062843
Gene_6,0.003679265874859154
Gene_9,0.0017553665565459876
Gene_38,0.0014056152758611653
Gene_10,0.001373643458479186
Gene_33,0.0010570687115833738
Gene_11,0.0005512822349473135
Gene_43,0.00022311137705644467
Gene_15,0.000129320702310547
Gene_30,0.00011542284732678318
Gene_23,9.461696247047902e-05
Gene_12,8.208151761588821e-05
Gene_50,7.844376137365995e-05
Gene_17,4.4891825495375535e-05
Gene_18,2.779069483974171e-05
Gene_39,1.687546327037103e-06
Gene_5,-1.5428855415236612e-07
Gene_26,-1.5832209818114238e-05
Gene_41,-6.0064665545981255e-05
Gene_46,-0.00010532325964866373
Gene_35,-0.00012165563684534341
Gene_8,-0.00013777695170710987
Gene_37,-0.0002248358244842871
Gene_49,-0.00023620641280541624
Gene_24,-0.0002851070128844799
Gene_14,-0.00034974937923103406
Gene_40,-0.000675379413249673
Gene_4,-0.0006765189589256902
Gene_28,-0.0006870156675038157
Gene_22,-0.0007233025711719425
Gene_21,-0.0008608941874974556
Gene_32,-0.0009093921367978102
Gene_1,-0.0009638765213570025
Gene_36,-0.0019867220448767696
Gene_29,-0.0019868334209266797
Gene_19,-0.0024328165615199906
Gene_47,-0.0032176266804899915
Gene_20,-0.0033175395716303884
Gene_27,-0.003323941240136971
Gene_42,-0.0033550396398944853
Gene_48,-0.0034530435391982917
Gene_45,-0.0037875311749356543
Gene_3,-0.004720634516458929
Gene_34,-0.005043292070428323
Gene_31,-0.005679284107122547
Gene_7,-0.006052986282642761
Gene_2,-0.006169472213808423
