,row_a448_data
Gene_24,0.006175580828258144
Gene_4,0.003676752223056799
Gene_5,0.0034191799443441216
Gene_48,0.002908986045033003
Gene_50,0.0025349435275277884
Gene_17,0.0020524442532054493
Gene_13,0.0015575231308737553
Gene_20,0.0014562789462678931
Gene_42,0.0014372190758416368
Gene_16,0.001280766226726104
Gene_41,0.0008333857212817746
Gene_15,0.00040312525470288536
Gene_49,0.0003672683376575083
Gene_6,0.00028306904115218056
Gene_28,0.00012067109670421835
Gene_3,5.459506500462999e-05
Gene_21,4.0753219196208094e-05
Gene_23,2.609518107564283e-05
Gene_31,2.523454083086941e-05
Gene_11,7.0002799552366804e-06
Gene_10,4.215961962492044e-06
Gene_44,2.0507044672074374e-06
Gene_19,1.74895932832309e-06
Gene_45,2.7775217050139103e-07
Gene_32,-6.150535676768514e-08
Gene_18,-1.0038955583393909e-05
Gene_35,-1.0139531585077219e-05
Gene_40,-0.00014655997307140372
Gene_27,-0.00018906619016100163
Gene_8,-0.00024803773715973126
Gene_1,-0.00031231306008338883
Gene_38,-0.0005099055803870038
Gene_25,-0.0005513373785039797
Gene_36,-0.000556260538610711
Gene_7,-0.000687611966435893
Gene_26,-0.0010167152101383057
Gene_22,-0.0011188120550334425
Gene_43,-0.0012350983759491932
Gene_39,-0.001334534745387867
Gene_37,-0.0014358979206980163
Gene_29,-0.001578184359504792
Gene_9,-0.0022570284108025247
Gene_34,-0.002794473426433765
Gene_12,-0.0030655253275251276
Gene_46,-0.003548575691191922
Gene_2,-0.0037126061308874058
Gene_30,-0.00403568515396347
Gene_33,-0.004142501885734617
Gene_47,-0.005657022679182104
Gene_14,-0.008062930965336425
