,row_a1663_data
Gene_17,0.008238354894148488
Gene_13,0.0046149586515569045
Gene_7,0.0036843608340239404
Gene_12,0.0030837911924502734
Gene_16,0.0027629180725519875
Gene_49,0.0024666797602685697
Gene_47,0.0014872505423616398
Gene_48,0.0008938181753777906
Gene_26,0.0007025299562230785
Gene_25,0.0006340430289141657
Gene_15,0.0006119429096228591
Gene_41,0.0005555847229720429
Gene_14,0.0005111282444054035
Gene_10,0.00042707763484743427
Gene_30,0.0002715088484996856
Gene_18,0.00019062393863266487
Gene_45,0.00010847598017671477
Gene_29,6.7554731741071e-05
Gene_42,4.610265301931149e-05
Gene_46,2.162743287524864e-05
Gene_2,-8.194182068872724e-07
Gene_19,-9.593547758509084e-06
Gene_35,-6.233131442251623e-05
Gene_37,-6.512853717136253e-05
Gene_36,-0.00010149733454885117
Gene_1,-0.00012498351899261273
Gene_44,-0.00016373865179490936
Gene_24,-0.00016429059198491756
Gene_50,-0.00019038773359588237
Gene_31,-0.00019065071809265186
Gene_28,-0.000307792391798938
Gene_32,-0.0003367273294681418
Gene_11,-0.0004132953450982969
Gene_9,-0.00048639533189910687
Gene_21,-0.0005052916174111705
Gene_8,-0.0008597083488972156
Gene_33,-0.0009283773665228414
Gene_20,-0.001176964564547185
Gene_40,-0.0016658076564154555
Gene_6,-0.0017435090450168152
Gene_27,-0.0018273500271443269
Gene_3,-0.0020823929989479645
Gene_43,-0.0022522533223950404
Gene_4,-0.002663924676501114
Gene_5,-0.003238632367780684
Gene_22,-0.003994850283067735
Gene_34,-0.004440309029657587
Gene_23,-0.005193692462386924
Gene_39,-0.006008251017901657
Gene_38,-0.006079955182519053
