,row_a2053_data
Gene_14,0.009152185939616425
Gene_23,0.007332926128917993
Gene_18,0.006304813041243185
Gene_49,0.005893822293886797
Gene_24,0.004141331740835711
Gene_19,0.002476939490969772
Gene_12,0.0021896584074777986
Gene_5,0.0021044356849240853
Gene_3,0.0012799100063534165
Gene_13,0.0008084330814118338
Gene_34,0.0004478870228915937
Gene_26,0.0004440219700278989
Gene_25,0.0002313533624779809
Gene_17,0.00015422176407086643
Gene_30,4.897873412450433e-05
Gene_10,1.4044589645007411e-05
Gene_48,3.860571633856034e-07
Gene_27,3.304798534361662e-07
Gene_42,-4.180540858336393e-06
Gene_37,-2.0259002114663273e-05
Gene_43,-3.458685610363901e-05
Gene_1,-5.2353407209676994e-05
Gene_50,-6.315483312831053e-05
Gene_9,-8.755794957864406e-05
Gene_22,-9.535745958194272e-05
Gene_40,-0.00022907231855129264
Gene_36,-0.0002766636467590505
Gene_32,-0.00035351749930245834
Gene_33,-0.0003853708298600135
Gene_6,-0.00040219846737747254
Gene_47,-0.0005539329217985581
Gene_46,-0.0006263663874567296
Gene_45,-0.0006641856692285036
Gene_20,-0.0006749623492030808
Gene_8,-0.0008187932352459503
Gene_41,-0.0015796297762305984
Gene_28,-0.0018064601508629157
Gene_2,-0.0018111039911537226
Gene_11,-0.0019390755384906025
Gene_16,-0.0019399814986263428
Gene_31,-0.002034006227137537
Gene_38,-0.002145448358952356
Gene_44,-0.0025769252570325644
Gene_21,-0.003510803663736234
Gene_7,-0.003526838382438837
Gene_35,-0.0036037337832910033
Gene_4,-0.0037001293105856743
Gene_15,-0.0048536488621423995
Gene_29,-0.006426075947384753
Gene_39,-0.00752378904678724
