,row_a1184_data
Gene_25,0.01789604397469009
Gene_38,0.010907748926026401
Gene_31,0.008540331860050054
Gene_22,0.0022775364419842445
Gene_23,0.0019226512601735147
Gene_2,0.001671561296559992
Gene_18,0.0015600552760902065
Gene_12,0.0014253809499334196
Gene_45,0.0012445425486080639
Gene_49,0.0010204322356087508
Gene_33,0.0005816210716077883
Gene_15,0.0004632322506474061
Gene_11,0.0001368046128185237
Gene_1,8.685836165025574e-05
Gene_37,7.904819171721434e-06
Gene_24,-5.744346383002906e-08
Gene_5,-1.660990636161196e-05
Gene_30,-2.5363554404307545e-05
Gene_26,-2.986511106930199e-05
Gene_39,-9.121581713459172e-05
Gene_41,-0.00010780947427401128
Gene_35,-0.00014440155319394654
Gene_4,-0.0001608131282723592
Gene_3,-0.00016102378842522544
Gene_48,-0.0002210448030293831
Gene_46,-0.00023307353438342259
Gene_10,-0.0003127785112853512
Gene_19,-0.0005083092983699227
Gene_44,-0.0005715366747223289
Gene_17,-0.000607137858421967
Gene_16,-0.0006479576953387534
Gene_50,-0.0007620518098459721
Gene_36,-0.0008008044871190244
Gene_40,-0.000958942701677159
Gene_29,-0.001067006039512528
Gene_28,-0.0011954784117873575
Gene_42,-0.0012389018688958153
Gene_21,-0.001464077853257598
Gene_7,-0.0015024096950758347
Gene_43,-0.0016070230732129994
Gene_47,-0.002118130265836521
Gene_32,-0.002120777553634353
Gene_6,-0.0021697369836845685
Gene_9,-0.00250272249728161
Gene_14,-0.00253475072531958
Gene_8,-0.0032014875742467554
Gene_13,-0.0037506927407598392
Gene_27,-0.004678700807489718
Gene_20,-0.00485089951765989
Gene_34,-0.0050663277976115625
