,row_a1540_data
Gene_8,0.0033806391850271416
Gene_23,0.002647992984642332
Gene_24,0.002456578189252636
Gene_1,0.0024490388340354056
Gene_47,0.0015844095480843645
Gene_49,0.0012233417294664258
Gene_36,0.000833207798756965
Gene_11,0.0007554395845301809
Gene_2,0.0006666841824141535
Gene_20,0.00043627464159710395
Gene_13,0.0004178253143280919
Gene_41,0.00041063958328953123
Gene_28,0.0003810829848616285
Gene_31,0.00032473557386175763
Gene_37,0.00026550822731205657
Gene_12,0.00021176254100993682
Gene_33,0.00016563133033778866
Gene_50,0.0001435738251955444
Gene_46,0.0001418327408411967
Gene_29,0.00010615997322518055
Gene_42,3.5581026884062166e-05
Gene_48,3.021709776467171e-05
Gene_35,2.2806960572610818e-05
Gene_6,1.088355080535434e-05
Gene_40,9.335225664574881e-06
Gene_5,2.8874235962750012e-09
Gene_34,-6.123374563610321e-07
Gene_32,-1.7448785305149129e-06
Gene_9,-3.7308609748894933e-06
Gene_44,-2.9034113428642503e-05
Gene_39,-4.6314839898619394e-05
Gene_14,-7.787910906972742e-05
Gene_18,-0.00014211515709468487
Gene_27,-0.0005247624038622776
Gene_3,-0.0006794468894609613
Gene_22,-0.0006925503542459435
Gene_19,-0.0009417884051770901
Gene_45,-0.0009521861390767994
Gene_30,-0.0012126454086260592
Gene_10,-0.0012623980815698902
Gene_7,-0.001431673624771524
Gene_15,-0.002540614384149905
Gene_25,-0.002555263216532856
Gene_38,-0.002633141576127469
Gene_21,-0.0027575299187227675
Gene_16,-0.0030898923448315625
Gene_26,-0.0034222795503402108
Gene_4,-0.003534174776333505
Gene_17,-0.005094744839086932
Gene_43,-0.005469203149503248
