,row_a2259_data
Gene_28,0.00504474990522785
Gene_47,0.004355977633454765
Gene_4,0.0042143021549099725
Gene_48,0.0034033305601360872
Gene_40,0.0027064666210430124
Gene_14,0.0025880830658680087
Gene_31,0.0019764908979714732
Gene_22,0.001329847539774446
Gene_5,0.0012211540126241677
Gene_34,0.0011818913782086814
Gene_2,0.0009808826964791124
Gene_38,0.0004940514290770479
Gene_1,0.0004543913439158296
Gene_39,0.0004228433324359815
Gene_37,0.000269528100790043
Gene_7,0.00023320162336839547
Gene_30,0.00015238308120641732
Gene_50,0.00013797665464073067
Gene_25,7.876649042118681e-05
Gene_23,7.498616994035473e-05
Gene_35,1.2370773910089e-05
Gene_19,1.0382168136419795e-05
Gene_3,6.991267022004796e-06
Gene_41,-3.962821638174574e-05
Gene_36,-6.205515816716512e-05
Gene_42,-9.547822542434908e-05
Gene_27,-0.00012566910697904728
Gene_45,-0.0002595966356210111
Gene_49,-0.00046185038556608273
Gene_33,-0.0005585327613004038
Gene_26,-0.0006474577903322946
Gene_46,-0.0008188288705973878
Gene_16,-0.0008463834555472232
Gene_10,-0.0009253204419066951
Gene_8,-0.0011700888238208905
Gene_32,-0.0012450172498550526
Gene_29,-0.001328009007010072
Gene_24,-0.0015140763485048496
Gene_15,-0.0015519614325577979
Gene_44,-0.001854985038951314
Gene_13,-0.0020177004549676815
Gene_17,-0.002086060926715394
Gene_6,-0.0025997820923705913
Gene_21,-0.0026432206109653195
Gene_43,-0.003118128717586772
Gene_20,-0.0032834639905396017
Gene_11,-0.0035726160242123
Gene_18,-0.0037797778262239077
Gene_9,-0.004158073613162625
Gene_12,-0.008506862366272606
