,row_2009_data
know,0.002012203095060481
health,0.0019949874831536644
plan,0.0019899320064663247
economy,0.0019515491470051233
care,0.0017379227056231396
american,0.0016324248129267172
job,0.0015748903860146864
recovery,0.0013932287720917684
crisis,0.0013765254499731774
lending,0.0013671524461040796
education,0.0013504476929195844
energy,0.0012920379838131206
college,0.0012599101025535192
cost,0.0012552735882599183
school,0.0011209570519217318
reform,0.0010441616912509068
begin,0.0010198130535948656
budget,0.0009998625175780581
bank,0.0009938263862070821
ensure,0.000950077598062335
day,0.0009375572330437369
deficit,0.0008713621629438534
responsibility,0.0008671671339139215
buy,0.0008013058485420703
invest,0.0007992948050592312
recession,0.0007979540200146388
child,0.0007795293404440599
largest,0.0007674308206150136
family,0.0007495881625288206
clean,0.0007306991812839321
tonight,0.0007268572186705203
put,0.0006710882616258334
bad,0.0006693147550657861
business,0.0006689223988687264
spend,0.0006689049828259213
renewable,0.0006625203175325143
next,0.0006270047528587603
global,0.0006211273863075942
accountable,0.0006187109008393043
money,0.0006179516115327775
back,0.0005962573724178782
dollar,0.0005920380851953135
afford,0.0005876194462188818
worse,0.0005550625286161524
loan,0.0005523413098802284
save,0.0005402467825561691
challenge,0.0005379060912174777
address,0.0005264744841773535
layoff,0.000522789786777296
car,0.0005053841936378739
tell,0.0004963270420438565
financial,0.0004938991550882296
inherited,0.0004928221130517179
america,0.000490747416411131
cut,0.000490282575896535
auto,0.0004855557879037613
technology,0.00048130836716355255
confidence,0.00047806893924016606
break,0.00047156010903256953
pushed,0.0004663700309774753
take,0.00046275441189194667
time,0.0004577263090876722
street,0.0004517443123534797
solar,0.000447955960678771
entrepreneur,0.0004425423728779309
watching,0.00042465126795630326
easy,0.00042130761217952126
helping,0.00041401498701636803
mortgage,0.00041307136452682115
see,0.00041029464002403714
taxpayer,0.000402217909447141
govern,0.00040111201135815337
century,0.00039669024325676635
come,0.00039593732545557185
asked,0.0003879676007955188
finally,0.000387186121262358
confront,0.00038630686171434555
make,0.00038617357106664673
even,0.00038464733263155436
restore,0.00038334383947592624
end,0.00038322452560653
iraq,0.00037817316006303746
wo,0.000372509940242648
new,0.00037156828162289
wait,0.0003689857909076907
compete,0.00036708966976575547
struggling,0.00035940771642598067
credit,0.00035638752179972284
history,0.0003553803481316234
chamber,0.00035480021240993594
quitting,0.00035280199093636755
say,0.00035230641479547166
home,0.0003501290500977476
quitter,0.0003491266066898871
get,0.00034865058503634374
wall,0.0003466426834063793
invented,0.00034631384396297926
solve,0.00034537095774029
investment,0.00034294576091781724
tax,0.00034062581069447856
future,0.0003395762489638792
old,0.0003372721356444135
includes,0.0003357106100716125
pile,0.000335350330498621
market,0.00033482190446299
way,0.0003342244354997096
crushing,0.00033089333083885416
pathway,0.00032779083386589366
extremism,0.0003273845763852098
bring,0.0003250013197002571
democrat,0.0003248093086233221
property,-0.0003243901108308486
call,-0.000326005097765017
capital,-0.00032624215876866767
commercial,-0.0003314436398029725
existing,-0.00033370698729240275
form,-0.00033615982196699446
reduction,-0.00033784579402830055
mexico,-0.00033993820862458703
minister,-0.00034046730752226336
affair,-0.0003420501546396244
sum,-0.0003443581536025283
europe,-0.00034595340103577373
establishment,-0.0003487237552953816
aid,-0.00034874172875649516
recommendation,-0.0003489429574776905
court,-0.000356931280865226
character,-0.0003570268190924562
importance,-0.000359374396053178
navy,-0.00036200924017494297
special,-0.0003635099951135794
development,-0.0003641900543789827
british,-0.00036419784583932585
respect,-0.00036590040146231137
regard,-0.00037117792213303127
received,-0.0003778666803707705
army,-0.0003799807823890952
political,-0.0003802722046490897
republic,-0.0003927502367750743
improvement,-0.00039710199484534577
due,-0.0003989838390396736
international,-0.00040180216687482373
thing,-0.00040381348250783424
therefore,-0.0004134283287650651
senate,-0.0004170928840358083
party,-0.00041973909785963844
recommend,-0.00042263681924211875
possible,-0.00042678320907431425
commission,-0.00043990757889865526
matter,-0.00044408245029118606
taken,-0.0004516931491176142
protection,-0.00045217869066976814
proper,-0.0004533684607940133
object,-0.0004650886511932149
appropriation,-0.00046658026861405436
vessel,-0.0004752276516438357
period,-0.00047996955874042417
might,-0.0004904225900520203
representative,-0.0004927432546485027
labor,-0.0004941786675022969
indian,-0.0004949497495729807
may,-0.0004969016311342536
secretary,-0.0004970495189508885
territory,-0.0005114901252375094
constitution,-0.0005191975714822031
amount,-0.0005204484746260708
however,-0.0005218059224701638
whole,-0.0005260828088139796
better,-0.0005335032155290547
effect,-0.0005396113237681028
past,-0.0005472495438381224
expenditure,-0.0005673849290432017
session,-0.0005810623917701523
question,-0.0005902102146504164
revenue,-0.0005912300861534947
among,-0.0006008147243269447
authority,-0.0006144842005826657
provision,-0.0006180533782713104
treasury,-0.0006223011927139787
attention,-0.0006309701005914452
great,-0.0006416320860917392
report,-0.0006427524556259105
relation,-0.000649291104150079
trade,-0.0006757342828069752
consideration,-0.0006951940654103063
military,-0.0007063400521645674
union,-0.0007364049412160819
land,-0.000737318558193233
public,-0.000750640428184267
interest,-0.0007546425784278737
united,-0.0007563860199942611
peace,-0.0007590584826023263
law,-0.0007760851345720525
foreign,-0.0008684727778219936
treaty,-0.0009201241231850748
subject,-0.0009996823461238388
duty,-0.001058063504952141
present,-0.0012287827260734296
government,-0.001234693969984171
state,-0.0018738713614568864
