,row_1975_data
energy,0.004327695538849706
oil,0.003718838238754075
tax,0.003557451275907077
program,0.003070560809702731
barrel,0.0022984072387426577
federal,0.001706593484278502
world,0.0016683772663338434
billion,0.0016096105428649553
supply,0.0015821445146539082
new,0.0015739117946973634
cut,0.0013874351980013482
crude,0.0013723902899855345
major,0.0013703838270376703
spending,0.001328135732550066
percent,0.0012237117503804916
per,0.0012230381575189329
coal,0.001189996611666333
propose,0.0011795396850776535
president,0.0011672570931427484
economic,0.001103836436531281
capacity,0.0010633981348357295
import,0.0010069013962220614
increase,0.0009709954504741058
legislation,0.000969541018422879
powerplants,0.0009220536042151005
growth,0.0008931921284481935
disruption,0.0008786315302452041
achieve,0.0008765009892697135
conservation,0.0008746922332684998
price,0.0008745334542344186
petroleum,0.0008696720240402357
production,0.0008564616563271642
truman,0.000848846746426958
domestic,0.0008111492682458786
income,0.0008009503999183912
gas,0.0007346393784972879
million,0.0007221612391321793
reduction,0.000714229500970703
insulation,0.0007007324427537009
crisis,0.0006801295955632424
freshman,0.0006701787018087439
ability,0.0006685212207430736
cooperation,0.0006512895878863906
inflationary,0.0006251264213633546
inflation,0.0006162856825511454
submitting,0.0006118514498692635
nuclear,0.0006048307526354592
heavily,0.0006031018107617101
environmental,0.0006023207702222092
slow,0.0005914245142291844
able,0.0005813542682357898
level,0.0005724972118269342
presidential,0.000563228413022351
fuel,0.000550029797909114
fee,0.0005463564002550253
reduce,0.0005412636941750655
size,0.0005364718217407542
recommending,0.0005265551502807093
budget,0.0005252779278865198
gross,0.0005211846007400358
cost,0.0005114075524329537
turn,0.000509131583840557
stood,0.0005088769777063689
year,0.0004873944819305193
arithmetic,0.0004614416622173265
distortion,0.0004569378535339449
pay,0.00045606469858056433
shelf,0.000455784079321727
invulnerable,0.0004532854629295901
vulnerability,0.0004512704917813037
leasing,0.0004469337967043231
cartel,0.0004466231568194627
depended,0.0004426953525850676
standby,0.00044233867545301266
synthetic,0.0004414424805760861
rebate,0.0004382866136663129
shattered,0.00043220200180838
achieved,0.0004305028907549183
higher,0.0004274588111693215
strategic,0.0004270970095491609
enacted,0.0004194169479875796
action,0.00041691589923281507
nation,0.0004138718086789427
depends,0.00041236751992180837
outer,0.0004049831862742901
assure,0.0003994047278161217
offset,0.00039882459478712037
needed,0.00039843221290564005
automobile,0.00039507305478884286
initiated,0.00039368044057304277
today,0.0003912211141697484
payment,0.0003862146697145359
congress,0.0003833139562425293
historic,0.000382462496014389
restore,0.00037926091972401664
creative,0.0003789410702916158
end,0.00037721574736952057
aircraft,0.0003762979174616089
continental,0.0003759635681774026
rate,0.00037405579322479844
put,0.00037154062563984804
foremost,0.0003714445147424791
excise,0.00036957599944087806
raw,0.00036798247576847284
want,0.0003670249221059152
reserve,0.000361074515632048
attain,0.00035920624971346534
april,0.0003591742988413391
house,0.0003584379818219135
face,0.00035788840992907045
planned,0.0003573322336585116
increasing,0.0003571959277776939
restrain,0.0003547376837863197
recent,0.0003508675930755162
surplus,0.00034944704091895357
minister,-0.00034046730752226336
affair,-0.0003420501546396244
three,-0.00034294755679325936
found,-0.0003434474821626047
aid,-0.00034874172875649516
city,-0.0003499331167717025
court,-0.000356931280865226
character,-0.0003570268190924562
education,-0.0003587547145984855
importance,-0.000359374396053178
small,-0.000361836976455127
navy,-0.00036200924017494297
special,-0.0003635099951135794
british,-0.00036419784583932585
respect,-0.00036590040146231137
office,-0.00036768735834252726
regard,-0.00037117792213303127
service,-0.0003716254368064605
expense,-0.0003716989267983125
received,-0.0003778666803707705
reason,-0.00037808075784832976
army,-0.0003799807823890952
republic,-0.0003927502367750743
become,-0.00039378086987320855
line,-0.00039518636073073777
bank,-0.00039547269919654117
improvement,-0.00039710199484534577
school,-0.00040309006856370245
thing,-0.00040381348250783424
certain,-0.00040971426733799174
party,-0.00041973909785963844
prosperity,-0.000422872029687061
several,-0.00042436420466661015
value,-0.0004266813266733692
operation,-0.0004292965819172154
whether,-0.00044503502684332887
executive,-0.0004506474095313166
protection,-0.00045217869066976814
proper,-0.0004533684607940133
spirit,-0.00045828198641379136
care,-0.00046045014169693543
given,-0.0004620659196596075
object,-0.0004650886511932149
like,-0.00046530975890112343
appropriation,-0.00046658026861405436
vessel,-0.0004752276516438357
never,-0.0004768112725275202
tonight,-0.00048278265369232977
claim,-0.0004916922783437571
representative,-0.0004927432546485027
labor,-0.0004941786675022969
indian,-0.0004949497495729807
secretary,-0.0004970495189508885
territory,-0.0005114901252375094
justice,-0.0005122513011617673
present,-0.0005216467750956742
however,-0.0005218059224701638
officer,-0.0005311120605254035
large,-0.0005324178918503027
effect,-0.0005396113237681028
already,-0.0005521039561176359
view,-0.0005703245690193766
session,-0.0005810623917701523
freedom,-0.0006077403072744588
place,-0.000609956089428054
provision,-0.0006180533782713104
war,-0.0006181405551216189
child,-0.0006312195625115548
government,-0.0006546961518977825
commerce,-0.0006810655907178349
men,-0.000732166427402531
land,-0.000737318558193233
time,-0.0007677150418364134
condition,-0.0007815835405020295
department,-0.0008050002320331357
measure,-0.0008288161475833903
mean,-0.0008417765934019268
treaty,-0.0009201241231850748
subject,-0.0009996823461238388
duty,-0.001058063504952141
may,-0.0012178029825861319
citizen,-0.0012795725121794166
made,-0.0017918545214151776
public,-0.001805426367520293
law,-0.0018399949387421885
