,row_1828_data
enumeration,0.0014234346283491905
importation,0.0011355509920923832
britain,0.0010059890347925177
commercial,0.0009643811939743912
commenced,0.0009074874284113385
revenue,0.0008970255372453457
improvement,0.0008523273270086748
union,0.0008145164649720695
portion,0.0008010458435135237
great,0.0007689547015035652
report,0.0007270995611698625
colony,0.0007127010385752934
duty,0.0005796860787354877
article,0.000548324440253244
act,0.0005188347905982753
prussia,0.0005034263734748872
mutual,0.000503176840967695
commerce,0.0004951063495843128
approaching,0.0004895234609046551
intercourse,0.0004887433498238294
exclusion,0.00048218787480822534
applied,0.0004769941198452899
export,0.0004730384969217347
marshal,0.00046915722127975135
state,0.00046502036526470955
burden,0.0004613555924555421
treaty,0.0004508878521181152
claimant,0.0004396661077912165
balance,0.000434276535023916
census,0.00043380391502801426
gradual,0.00043094768322623036
short,0.0004303252990070809
preservation,0.0004297145945388952
last,0.0004261213075201385
preceding,0.0004193974754998712
benevolence,0.00041862864259696375
session,0.00041426443210917203
dominion,0.00041177956025798793
navigation,0.0004091220065695383
corresponding,0.0004004998504972176
foreseen,0.0004001303921783738
scarcely,0.00039195087216345903
experienced,0.00039103829230010254
bearing,0.00038569807265784455
amount,0.0003842513976870822
native,0.0003767250124372798
commence,0.000376129232103549
harvest,0.00037356704768013897
ever,0.00037257095358890355
scarcity,0.0003688858257614174
navy,0.00036524461707193606
rival,0.0003632144582816472
adapted,0.00036091098635604826
principle,0.0003540987371183022
defray,0.0003540430313538186
liberal,0.0003527736353745491
tariff,0.0003469429200388849
taking,0.00034583966660385195
exhibit,0.00034408391725989756
interest,0.0003440561811294136
bounty,0.00033639963754954156
five,0.00033153567798784587
aggregate,0.000330816067116501
january,0.00032723253651903856
post,0.0003255042910908025
deliberate,0.00031203062174495644
fellow,0.0003116186662509244
addition,0.00031020490011055875
season,0.00030080221519750475
authority,0.0002997212002082459
colonial,0.00029968068425511576
several,0.0002995604767256427
charlestown,0.0002982393570148755
tribute,0.0002974459468613274
pointedly,0.0002952524404684821
fortune,0.0002942555494755213
column,0.0002919605610437251
distant,0.0002909886838415972
perhaps,0.0002898433030212014
christianity,0.00028897699967389036
repeated,0.00028867293023526026
planter,0.0002861337555108038
trifling,0.00028602408783657727
prevail,0.00028602240479911863
confined,0.0002857496380705394
one,0.00028562631283818405
fallen,0.0002805230176870562
receipt,0.00027743939355712947
industry,0.0002760708361442214
interdict,0.0002746992862724861
loom,0.0002716481810394804
propitious,0.00027109570981190587
limit,-0.0002711260461259612
set,-0.00027181872911143936
worker,-0.00027397404575290756
including,-0.0002758198920475734
america,-0.00027651183909357474
goal,-0.00027827059001983725
maintain,-0.00027833812644490087
settlement,-0.0002785128191484597
find,-0.0002813376135697524
enemy,-0.00028640382160671427
cut,-0.0002875258597032223
credit,-0.00029405258351037966
success,-0.0002943094332858771
port,-0.0002959074917928488
branch,-0.00029868936662826425
get,-0.00030033924097988486
step,-0.0003016871387391834
working,-0.000303114618578888
back,-0.000304512998999077
force,-0.00030693857840124425
dollar,-0.00030726665618059396
national,-0.00030753514150909627
able,-0.00030948940663296046
ask,-0.00030979165405558217
circumstance,-0.00031052546694324397
faith,-0.00031322527570601193
social,-0.00031377497292920043
ago,-0.0003151006507952522
local,-0.00032018775765458213
protect,-0.00032196242898510353
call,-0.000326005097765017
capital,-0.00032624215876866767
advantage,-0.0003293241473946595
bill,-0.00032932673030541
reduction,-0.00033784579402830055
growth,-0.0003399089654595986
mexico,-0.00033993820862458703
three,-0.00034294755679325936
see,-0.00034750583375252174
aid,-0.00034874172875649516
message,-0.00035048595633423553
keep,-0.00035052877242792134
strong,-0.0003509389519373066
government,-0.00035419575641172717
court,-0.000356931280865226
education,-0.0003587547145984855
development,-0.0003641900543789827
reform,-0.00036682968007066064
billion,-0.00037028091398556633
regard,-0.00037117792213303127
strength,-0.0003831579983059666
go,-0.00038408732439077425
fiscal,-0.00038587790295883636
responsibility,-0.00038878923202709465
become,-0.00039378086987320855
line,-0.00039518636073073777
bank,-0.00039547269919654117
control,-0.0003958395013890268
say,-0.00039791671430461264
greater,-0.00039834645946761277
demand,-0.0003994288371795222
international,-0.00040180216687482373
school,-0.00040309006856370245
private,-0.00041519206656594204
recommend,-0.00042263681924211875
done,-0.00042494359564351325
people,-0.00042517780200887045
fact,-0.00042822820877834396
high,-0.00043544389935781753
matter,-0.00044408245029118606
whether,-0.00044503502684332887
proper,-0.0004533684607940133
today,-0.0004597157897720045
care,-0.00046045014169693543
end,-0.0004731652253284653
budget,-0.00047502189639533123
believe,-0.000477898971067012
health,-0.0004806565716769536
tonight,-0.00048278265369232977
problem,-0.0005078789980849252
service,-0.0005143590567595752
need,-0.000521758251875628
meet,-0.0005243634022876032
officer,-0.0005311120605254035
better,-0.0005335032155290547
new,-0.000534613154596732
best,-0.0005571619410892556
order,-0.0005585329710624936
question,-0.0005902102146504164
take,-0.0006074345542572942
president,-0.0006159723904708367
home,-0.0006174484883113226
know,-0.0006197198828708693
job,-0.0006253873502413487
economy,-0.0006520886028177577
help,-0.0006562420386960604
economic,-0.0006589576450885866
action,-0.0007212593517654528
effort,-0.0007251667467053107
business,-0.0007255182357616974
give,-0.0007257259599489373
way,-0.0007524311347984915
program,-0.0008118162833562361
million,-0.0008381692726569729
tax,-0.0008633608964333507
world,-0.0009026004895118913
american,-0.0010617397872061008
make,-0.0012909534016429171
