,row_2002_data
terrorist,0.004229020962191208
america,0.003664009892117791
afghanistan,0.0027835488115759413
terror,0.0027829175093602794
regime,0.0023922281920081244
security,0.002215992968548461
weapon,0.0020802206617815022
camp,0.0017560238048444502
freedom,0.0016091343868197803
homeland,0.0015560555981375395
job,0.0013912391101472154
ally,0.0012610716795120225
join,0.0011846552471877043
good,0.0010492572916271149
corp,0.001019130025088698
american,0.0009795622882820037
islamic,0.0009358270344604955
world,0.0009133638302193474
coalition,0.0008361146655167212
culture,0.0008195191761722155
destruction,0.0008142257960876703
training,0.0007514893723811568
resolve,0.0007376416567982075
shannon,0.0007192002793852005
september,0.0007121317116393063
woman,0.0006941141290801622
firefighter,0.000684909532619446
police,0.0006792928712460438
usa,0.0006775037457819322
thousand,0.000653358058943088
priority,0.0006469234767139945
enemy,0.0006457549101987827
danger,0.0006438890046279457
mass,0.0006423462458489532
depend,0.0006326829314642529
hatred,0.0006326683454323374
creed,0.0006293976038725954
unique,0.0006201760184083059
evil,0.0006197844476679532
teacher,0.0006158645122103386
stronger,0.0006043525694310495
thank,0.0005913632456786945
yet,0.0005691060950355354
compassion,0.0005618962992851673
closer,0.0005596299831147222
budget,0.0005542292997192165
never,0.0005520473306209914
murder,0.000535573300156659
child,0.000533148143192438
month,0.0005274941588397438
saved,0.0005247255875799188
mother,0.0005206497012096266
threaten,0.0005161100603571485
life,0.0004986514313422056
trained,0.0004970770886880786
worker,0.00048342360429506697
recession,0.00048166497125373036
thanks,0.00048114340957760237
goal,0.00047715053312512464
coverage,0.00047540867388867986
fight,0.00047456045525724646
bioterrorism,0.0004742312639617961
stricter,0.00046949144864836525
anthrax,0.000464664815403487
football,0.00046159157988228137
volunteer,0.0004594183907419223
win,0.00045745152424606767
sponsor,0.0004506716708352947
need,0.000449182900619697
deserve,0.00044036685012465555
retirement,0.00043879092059095405
laughter,0.0004372932263267004
hide,0.0004369655429919826
ask,0.00043343320080419727
dignity,0.0004303435856413435
steadfast,0.0004246689530455338
flight,0.0004240874362546513
chairman,0.00042277883662908395
tolerance,0.00042152338178508167
alert,0.0004213155614534441
self,0.0004205461256899756
protect,0.0004175709298452435
gather,0.0004149017930171246
attendant,0.00041367010466472945
instant,0.00041337994403549286
cell,0.0004107303641641201
depth,0.0004104589114289859
match,0.0004087943241349807
momentum,0.00040637499279629497
attack,0.0004040187033502924
responded,0.0004038153544373708
embassy,0.0004034069773723178
begun,0.000397421554198446
arming,0.0003952296782314533
moment,0.0003882886123241775
retired,0.0003854829737209895
proud,0.0003848911736611139
rebuilding,0.00038041732579429933
watch,0.0003796233703010853
passenger,0.00037928138106220884
died,0.0003779872050983343
tragedy,0.00037453708499288527
objective,0.0003689730685447158
sake,0.00036796381742415117
help,0.000366967047464927
chemical,0.0003588845364890143
develop,0.00035346051381733064
arrested,0.0003518816577436445
looked,0.0003513595726371059
start,0.0003498564421614054
aid,-0.00034874172875649516
recommendation,-0.0003489429574776905
keep,-0.00035052877242792134
point,-0.0003535742927305192
system,-0.00035533687744516605
court,-0.000356931280865226
importance,-0.000359374396053178
special,-0.0003635099951135794
british,-0.00036419784583932585
hand,-0.0003660611497237502
office,-0.00036768735834252726
regard,-0.00037117792213303127
expense,-0.0003716989267983125
received,-0.0003778666803707705
reason,-0.00037808075784832976
army,-0.0003799807823890952
political,-0.0003802722046490897
fiscal,-0.00038587790295883636
republic,-0.0003927502367750743
become,-0.00039378086987320855
line,-0.00039518636073073777
bank,-0.00039547269919654117
control,-0.0003958395013890268
improvement,-0.00039710199484534577
due,-0.0003989838390396736
certain,-0.00040971426733799174
therefore,-0.0004134283287650651
recommend,-0.00042263681924211875
several,-0.00042436420466661015
fact,-0.00042822820877834396
commission,-0.00043990757889865526
matter,-0.00044408245029118606
whether,-0.00044503502684332887
thus,-0.0004450963435903963
industry,-0.0004493991331846456
individual,-0.0004503701746794269
executive,-0.0004506474095313166
taken,-0.0004516931491176142
protection,-0.00045217869066976814
proper,-0.0004533684607940133
given,-0.0004620659196596075
object,-0.0004650886511932149
appropriation,-0.00046658026861405436
administration,-0.00046829893200340313
end,-0.0004731652253284653
vessel,-0.0004752276516438357
full,-0.00047993597413223144
period,-0.00047996955874042417
claim,-0.0004916922783437571
labor,-0.0004941786675022969
indian,-0.0004949497495729807
secretary,-0.0004970495189508885
resource,-0.000500210890169253
course,-0.0005006088423065201
territory,-0.0005114901252375094
constitution,-0.0005191975714822031
amount,-0.0005204484746260708
however,-0.0005218059224701638
meet,-0.0005243634022876032
whole,-0.0005260828088139796
number,-0.0005330538663702475
effect,-0.0005396113237681028
past,-0.0005472495438381224
principle,-0.0005519275079238602
order,-0.0005585329710624936
expenditure,-0.0005673849290432017
public,-0.0005694507008867527
session,-0.0005810623917701523
revenue,-0.0005912300861534947
law,-0.0005919882889948685
provision,-0.0006180533782713104
treasury,-0.0006223011927139787
attention,-0.0006309701005914452
report,-0.0006427524556259105
relation,-0.000649291104150079
commerce,-0.0006810655907178349
consideration,-0.0006951940654103063
land,-0.000737318558193233
may,-0.0007668687676286969
condition,-0.0007815835405020295
general,-0.0008021919328332331
measure,-0.0008288161475833903
federal,-0.0008382184281964598
treaty,-0.0009201241231850748
subject,-0.0009996823461238388
duty,-0.001058063504952141
year,-0.0012052492694097012
present,-0.0012287827260734296
government,-0.0012772798589701776
interest,-0.0013869783385276012
